t_stamp,x,y,z,x_dot,y_dot,z_dot
150336.000000,117.853689,7.536253,0.000000,0.001553,0.000149,0.000000
151200.000000,119.202684,7.666557,0.000000,0.001561,0.000151,0.000000
152064.000000,120.559257,7.798347,0.000000,0.001570,0.000153,0.000000
152928.000000,121.923408,7.931632,0.000000,0.001579,0.000154,0.000000
153792.000000,123.295134,8.066420,0.000000,0.001588,0.000156,0.000000
154656.000000,124.674432,8.202720,0.000000,0.001596,0.000158,0.000000
155520.000000,126.061301,8.340539,0.000000,0.001605,0.000160,0.000000
156384.000000,127.455738,8.479886,0.000000,0.001614,0.000161,0.000000
157248.000000,128.857741,8.620770,0.000000,0.001623,0.000163,0.000000
158112.000000,130.267308,8.763197,0.000000,0.001631,0.000165,0.000000
158976.000000,131.684436,8.907178,0.000000,0.001640,0.000167,0.000000
159840.000000,133.109124,9.052719,0.000000,0.001649,0.000168,0.000000
160704.000000,134.541368,9.199829,0.000000,0.001658,0.000170,0.000000
161568.000000,135.981167,9.348516,0.000000,0.001666,0.000172,0.000000
162432.000000,137.428519,9.498788,0.000000,0.001675,0.000174,0.000000
163296.000000,138.883420,9.650654,0.000000,0.001684,0.000176,0.000000
164160.000000,140.345869,9.804122,0.000000,0.001693,0.000178,0.000000
165024.000000,141.815863,9.959199,0.000000,0.001701,0.000179,0.000000
165888.000000,143.293399,10.115895,0.000000,0.001710,0.000181,0.000000
166752.000000,144.778477,10.274217,0.000000,0.001719,0.000183,0.000000
167616.000000,146.271092,10.434174,0.000000,0.001728,0.000185,0.000000
168480.000000,147.771243,10.595773,0.000000,0.001736,0.000187,0.000000
169344.000000,149.278927,10.759023,0.000000,0.001745,0.000189,0.000000
170208.000000,150.794142,10.923931,0.000000,0.001754,0.000191,0.000000
171072.000000,152.316886,11.090507,0.000000,0.001762,0.000193,0.000000
171936.000000,153.847155,11.258758,0.000000,0.001771,0.000195,0.000000
172800.000000,155.384948,11.428693,0.000000,0.001780,0.000197,0.000000
173664.000000,156.930262,11.600319,0.000000,0.001789,0.000199,0.000000
174528.000000,158.483094,11.773644,0.000000,0.001797,0.000201,0.000000
175392.000000,160.043442,11.948677,0.000000,0.001806,0.000203,0.000000
176256.000000,161.611304,12.125426,0.000000,0.001815,0.000205,0.000000
177120.000000,163.186676,12.303900,0.000000,0.001823,0.000207,0.000000
177984.000000,164.769558,12.484105,0.000000,0.001832,0.000209,0.000000
178848.000000,166.359945,12.666050,0.000000,0.001841,0.000211,0.000000
