t_stamp,x,y,z,x_dot,y_dot,z_dot
86.400000,46049999466.906070,5162400.000000,0.000000,-6.170069,59750.000000,0.000000
172.800000,46049998400.718181,10324799.868038,0.000000,-12.340138,59749.998473,0.000000
259.200000,46049996801.436430,15487199.472152,0.000000,-18.510205,59749.995418,0.000000
345.600000,46049994669.061041,20649598.680379,0.000000,-24.680271,59749.990836,0.000000
432.000000,46049992003.592359,25811997.360759,0.000000,-30.850332,59749.984727,0.000000
518.400000,46049988805.030858,30974395.381331,0.000000,-37.020388,59749.977090,0.000000
604.800000,46049985073.377135,36136792.610133,0.000000,-43.190437,59749.967926,0.000000
691.200000,46049980808.631913,41299188.915207,0.000000,-49.360477,59749.957235,0.000000
777.600000,46049976010.796039,46461584.164596,0.000000,-55.530508,59749.945016,0.000000
864.000000,46049970679.870486,51623978.226342,0.000000,-61.700527,59749.931270,0.000000
950.400000,46049964815.856353,56786370.968492,0.000000,-67.870534,59749.915997,0.000000
1036.800000,46049958418.754862,61948762.259092,0.000000,-74.040527,59749.899197,0.000000
1123.200000,46049951488.567362,67111151.966192,0.000000,-80.210503,59749.880869,0.000000
1209.600000,46049944025.295326,72273539.957844,0.000000,-86.380463,59749.861014,0.000000
1296.000000,46049936028.940352,77435926.102103,0.000000,-92.550405,59749.839633,0.000000
1382.400000,46049927499.504164,82598310.267025,0.000000,-98.720326,59749.816724,0.000000
1468.800000,46049918436.988610,87760692.320673,0.000000,-104.890226,59749.792288,0.000000
1555.200000,46049908841.395665,92923072.131109,0.000000,-111.060104,59749.766324,0.000000
1641.600000,46049898712.727426,98085449.566401,0.000000,-117.229956,59749.738834,0.000000
1728.000000,46049888050.986117,103247824.494620,0.000000,-123.399784,59749.709817,0.000000
1814.400000,46049876856.174088,108410196.783842,0.000000,-129.569584,59749.679273,0.000000
1900.800000,46049865128.293811,113572566.302146,0.000000,-135.739355,59749.647203,0.000000
1987.200000,46049852867.347886,118734932.917616,0.000000,-141.909096,59749.613605,0.000000
2073.600000,46049840073.339037,123897296.498340,0.000000,-148.078806,59749.578481,0.000000
2160.000000,46049826746.270112,129059656.912411,0.000000,-154.248483,59749.541830,0.000000
2246.400000,46049812886.144085,134222014.027930,0.000000,-160.418125,59749.503652,0.000000
2332.800000,46049798492.964055,139384367.712999,0.000000,-166.587732,59749.463948,0.000000
2419.200000,46049783566.733246,144546717.835728,0.000000,-172.757301,59749.422717,0.000000
2505.600000,46049768107.455006,149709064.264233,0.000000,-178.926831,59749.379960,0.000000
2592.000000,46049752115.132809,154871406.866636,0.000000,-185.096322,59749.335676,0.000000
2678.400000,46049735589.770253,160033745.511063,0.000000,-191.265770,59749.289866,0.000000
2764.800000,46049718531.371062,165196080.065649,0.000000,-197.435176,59749.242530,0.000000
2851.200000,46049700939.939085,170358410.398535,0.000000,-203.604537,59749.193668,0.000000
2937.600000,46049682815.478293,175520736.377869,0.000000,-209.773852,59749.143279,0.000000
3024.000000,46049664157.992786,180683057.871806,0.000000,-215.943119,59749.091365,0.000000
3110.400000,46049644967.486786,185845374.748509,0.000000,-222.112338,59749.037925,0.000000
3196.800000,46049625243.964641,191007686.876148,0.000000,-228.281506,59748.982959,0.000000
3283.200000,46049604987.430823,196169994.122901,0.000000,-234.450623,59748.926467,0.000000
3369.600000,46049584197.889930,201332296.356953,0.000000,-240.619686,59748.868450,0.000000
3456.000000,46049562875.346683,206494593.446500,0.000000,-246.788695,59748.808907,0.000000
3542.400000,46049541019.805929,211656885.259744,0.000000,-252.957648,59748.747838,0.000000
3628.800000,46049518631.272639,216819171.664896,0.000000,-259.126543,59748.685245,0.000000
3715.200000,46049495709.751911,221981452.530179,0.000000,-265.295379,59748.621126,0.000000
3801.600000,46049472255.248964,227143727.723820,0.000000,-271.464154,59748.555482,0.000000
3888.000000,46049448267.769144,232305997.114061,0.000000,-277.632868,59748.488313,0.000000
3974.400000,46049423747.317920,237468260.569149,0.000000,-283.801519,59748.419619,0.000000
4060.800000,46049398693.900889,242630517.957344,0.000000,-289.970105,59748.349400,0.000000
4147.200000,46049373107.523768,247792769.146914,0.000000,-296.138624,59748.277657,0.000000
4233.600000,46049346988.192401,252955014.006140,0.000000,-302.307076,59748.204389,0.000000
4320.000000,46049320335.912758,258117252.403310,0.000000,-308.475459,59748.129597,0.000000
4406.400000,46049293150.690930,263279484.206726,0.000000,-314.643771,59748.053280,0.000000
4492.800000,46049265432.533135,268441709.284700,0.000000,-320.812012,59747.975440,0.000000
4579.200000,46049237181.445714,273603927.505553,0.000000,-326.980178,59747.896075,0.000000
4665.600000,46049208397.435135,278766138.737621,0.000000,-333.148271,59747.815186,0.000000
4752.000000,46049179080.507986,283928342.849251,0.000000,-339.316286,59747.732773,0.000000
4838.400000,46049149230.670983,289090539.708799,0.000000,-345.484225,59747.648837,0.000000
4924.800000,46049118847.930966,294252729.184636,0.000000,-351.652084,59747.563378,0.000000
5011.200000,46049087932.294897,299414911.145144,0.000000,-357.819862,59747.476395,0.000000
5097.600000,46049056483.769864,304577085.458720,0.000000,-363.987558,59747.387889,0.000000
5184.000000,46049024502.363080,309739251.993770,0.000000,-370.155171,59747.297859,0.000000
5270.400000,46048991988.081880,314901410.618716,0.000000,-376.322699,59747.206307,0.000000
5356.800000,46048958940.933725,320063561.201992,0.000000,-382.490141,59747.113232,0.000000
5443.200000,46048925360.926200,325225703.612046,0.000000,-388.657495,59747.018635,0.000000
5529.600000,46048891248.067012,330387837.717339,0.000000,-394.824759,59746.922515,0.000000
5616.000000,46048856602.363995,335549963.386346,0.000000,-400.991933,59746.824873,0.000000
5702.400000,46048821423.825104,340712080.487558,0.000000,-407.159015,59746.725708,0.000000
5788.800000,46048785712.458422,345874188.889478,0.000000,-413.326003,59746.625022,0.000000
5875.200000,46048749468.272152,351036288.460625,0.000000,-419.492897,59746.522814,0.000000
5961.600000,46048712691.274624,356198379.069532,0.000000,-425.659694,59746.419085,0.000000
6048.000000,46048675381.474289,361360460.584747,0.000000,-431.826393,59746.313834,0.000000
6134.400000,46048637538.879723,366522532.874835,0.000000,-437.992993,59746.207061,0.000000
6220.800000,46048599163.499628,371684595.808374,0.000000,-444.159492,59746.098768,0.000000
6307.200000,46048560255.342826,376846649.253959,0.000000,-450.325889,59745.988954,0.000000
6393.600000,46048520814.418266,382008693.080203,0.000000,-456.492182,59745.877619,0.000000
6480.000000,46048480840.735019,387170727.155730,0.000000,-462.658371,59745.764763,0.000000
6566.400000,46048440334.302280,392332751.349186,0.000000,-468.824453,59745.650387,0.000000
6652.800000,46048399295.129367,397494765.529229,0.000000,-474.990427,59745.534491,0.000000
6739.200000,46048357723.225723,402656769.564538,0.000000,-481.156292,59745.417075,0.000000
6825.600000,46048315618.600913,407818763.323805,0.000000,-487.322046,59745.298140,0.000000
6912.000000,46048272981.264627,412980746.675743,0.000000,-493.487688,59745.177684,0.000000
6998.400000,46048229811.226677,418142719.489080,0.000000,-499.653217,59745.055710,0.000000
7084.800000,46048186108.497000,423304681.632562,0.000000,-505.818631,59744.932216,0.000000
7171.200000,46048141873.085654,428466632.974955,0.000000,-511.983928,59744.807204,0.000000
7257.600000,46048097105.002822,433628573.385040,0.000000,-518.149107,59744.680672,0.000000
7344.000000,46048051804.258812,438790502.731618,0.000000,-524.314167,59744.552622,0.000000
7430.400000,46048005970.864051,443952420.883510,0.000000,-530.479106,59744.423054,0.000000
7516.800000,46047959604.829092,449114327.709554,0.000000,-536.643923,59744.291968,0.000000
7603.200000,46047912706.164611,454276223.078607,0.000000,-542.808617,59744.159364,0.000000
7689.600000,46047865274.881406,459438106.859546,0.000000,-548.973185,59744.025242,0.000000
7776.000000,46047817310.990400,464599978.921268,0.000000,-555.137627,59743.889603,0.000000
7862.400000,46047768814.502636,469761839.132688,0.000000,-561.301942,59743.752447,0.000000
7948.800000,46047719785.429283,474923687.362742,0.000000,-567.466127,59743.613774,0.000000
8035.200000,46047670223.781631,480085523.480388,0.000000,-573.630181,59743.473584,0.000000
8121.600000,46047620129.571093,485247347.354600,0.000000,-579.794103,59743.331877,0.000000
8208.000000,46047569502.809205,490409158.854376,0.000000,-585.957892,59743.188655,0.000000
8294.400000,46047518343.507627,495570957.848735,0.000000,-592.121546,59743.043916,0.000000
8380.800000,46047466651.678140,500732744.206714,0.000000,-598.285064,59742.897662,0.000000
8467.200000,46047414427.332648,505894517.797375,0.000000,-604.448443,59742.749892,0.000000
8553.600000,46047361670.483178,511056278.489799,0.000000,-610.611684,59742.600607,0.000000
8640.000000,46047308381.141879,516218026.153090,0.000000,-616.774784,59742.449807,0.000000
8726.400000,46047254559.321023,521379760.656372,0.000000,-622.937741,59742.297492,0.000000
8812.800000,46047200205.033004,526541481.868793,0.000000,-629.100556,59742.143662,0.000000
8899.200000,46047145318.290339,531703189.659524,0.000000,-635.263225,59741.988319,0.000000
8985.600000,46047089899.105668,536864883.897756,0.000000,-641.425749,59741.831461,0.000000
9072.000000,46047033947.491750,542026564.452705,0.000000,-647.588124,59741.673090,0.000000
9158.400000,46046977463.461469,547188231.193608,0.000000,-653.750350,59741.513205,0.000000
9244.800000,46046920447.027832,552349883.989728,0.000000,-659.912426,59741.351807,0.000000
9331.200000,46046862898.203965,557511522.710349,0.000000,-666.074350,59741.188896,0.000000
9417.600000,46046804817.003118,562673147.224780,0.000000,-672.236121,59741.024473,0.000000
9504.000000,46046746203.438662,567834757.402353,0.000000,-678.397737,59740.858537,0.000000
9590.400000,46046687057.524092,572996353.112425,0.000000,-684.559196,59740.691089,0.000000
9676.800000,46046627379.273023,578157934.224376,0.000000,-690.720498,59740.522129,0.000000
9763.200000,46046567168.699192,583319500.607612,0.000000,-696.881642,59740.351658,0.000000
9849.600000,46046506425.816457,588481052.131563,0.000000,-703.042624,59740.179675,0.000000
9936.000000,46046445150.638799,593642588.665684,0.000000,-709.203445,59740.006182,0.000000
10022.400000,46046383343.180321,598804110.079456,0.000000,-715.364103,59739.831178,0.000000
10108.800000,46046321003.455246,603965616.242383,0.000000,-721.524596,59739.654664,0.000000
10195.200000,46046258131.477919,609127107.023998,0.000000,-727.684923,59739.476639,0.000000
10281.600000,46046194727.262808,614288582.293858,0.000000,-733.845082,59739.297105,0.000000
10368.000000,46046130790.824499,619450041.921545,0.000000,-740.005073,59739.116061,0.000000
10454.400000,46046066322.177703,624611485.776669,0.000000,-746.164893,59738.933508,0.000000
10540.800000,46046001321.337249,629772913.728866,0.000000,-752.324542,59738.749447,0.000000
10627.200000,46045935788.318090,634934325.647799,0.000000,-758.484018,59738.563877,0.000000
10713.600000,46045869723.135298,640095721.403157,0.000000,-764.643319,59738.376798,0.000000
10800.000000,46045803125.804067,645257100.864657,0.000000,-770.802445,59738.188212,0.000000
10886.400000,46045735996.339711,650418463.902042,0.000000,-776.961393,59737.998118,0.000000
10972.800000,46045668334.757667,655579810.385085,0.000000,-783.120163,59737.806517,0.000000
11059.200000,46045600141.073491,660741140.183584,0.000000,-789.278752,59737.613409,0.000000
11145.600000,46045531415.302860,665902453.167367,0.000000,-795.437160,59737.418794,0.000000
11232.000000,46045462157.461572,671063749.206290,0.000000,-801.595385,59737.222673,0.000000
11318.400000,46045392367.565546,676225028.170236,0.000000,-807.753426,59737.025046,0.000000
11404.800000,46045322045.630821,681386289.929117,0.000000,-813.911282,59736.825913,0.000000
11491.200000,46045251191.673555,686547534.352876,0.000000,-820.068950,59736.625275,0.000000
11577.600000,46045179805.710030,691708761.311481,0.000000,-826.226430,59736.423132,0.000000
11664.000000,46045107887.756646,696869970.674934,0.000000,-832.383720,59736.219484,0.000000
11750.400000,46045035437.829923,702031162.313263,0.000000,-838.540819,59736.014333,0.000000
11836.800000,46044962455.946502,707192336.096527,0.000000,-844.697725,59735.807677,0.000000
11923.200000,46044888942.123144,712353491.894814,0.000000,-850.854437,59735.599517,0.000000
12009.600000,46044814896.376730,717514629.578244,0.000000,-857.010954,59735.389855,0.000000
